restaurant_id,city_id,name,primary_type,types,business_status,pure_service_area,address,lat_value,long_value
ChIJ_VWb4xn6mUcRH4NujtHMKJI,0,Café Kult Dußlingen,cafe,"['cafe', 'breakfast_restaurant', 'coffee_shop', 'restaurant', 'point_of_interest', 'food_store', 'store', 'food', 'establishment']",OPERATIONAL,,"Bahnhofstraße 11, 72144 Dußlingen, Germany",48.4527192,9.0574849
ChIJo5EYOK_4mUcRi4shjNiEDUc,0,Boxenstop,bar,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Brunnenwiesen 6, 72144 Dußlingen, Germany",48.452360299999995,9.0623402
ChIJ_VfiMxj6mUcRRK_QBdxww7g,0,Alte Krone,italian_restaurant,"['italian_restaurant', 'liquor_store', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']",OPERATIONAL,,"Hindenburgpl. 25, 72144 Dußlingen, Germany",48.452234999999995,9.054786
ChIJT4FlA7zwmUcRcrmR1JIlwm8,0,Nazar Imbiss,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Bahnhofstraße 12, 72810 Gomaringen, Germany",48.4550226,9.0968865
ChIJnVLW97vwmUcRkHx9e10WkyE,0,Grissini Ristorante Trattoria,italian_restaurant,"['italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Bahnhofstraße 15, 72810 Gomaringen, Germany",48.4549397,9.0963507
ChIJ5dhz-EXxmUcRuZTn4wsBpQs,0,Italienisches Restaurant in Gomaringen Trattoria Da Daniele,italian_restaurant,"['italian_restaurant', 'catering_service', 'food_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Bahnhofstraße 15, 72810 Gomaringen, Germany",48.4549198,9.096332499999999
ChIJ3xCcNgDxmUcRtLLUkaG5wY8,0,La piccola s'Casa Imbiss Pizza,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Bahnhofstraße, 72810 Gomaringen, Germany",48.4566284,9.0980007
ChIJ3bJ1WPDxmUcRBC55YV0woIA,0,s'Casa,bar,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Bahnhofstraße 19, 72810 Gomaringen, Germany",48.4557285,9.0969157
ChIJyfOQ32r6mUcRlmkEAh1apbs,0,Gasthaus Schützenhaus / Partyservice Kaltenmark,restaurant,"['restaurant', 'catering_service', 'food_delivery', 'bar', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Beim Törle 50, 72144 Dußlingen, Germany",48.4640991,9.0589199
ChIJKTNtZZjwmUcRtKWjb8U2YqI,0,Wirtshaus Krone,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Kirchenweg 42, 72810 Gomaringen, Germany",48.4611911,9.0904923
ChIJ21ldIJXwmUcRqVJwdqcHroA,0,"Bakery Schmid ""cafe cult""",bakery,"['bakery', 'breakfast_restaurant', 'food_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",OPERATIONAL,,"Raiffeisenstraße 1, 72810 Gomaringen, Germany",48.461723199999994,9.104622599999999
ChIJy9BCYNr9mUcRKQBU3lnANgo,0,Café im Dreikönig,cafe,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Kiebinger Str. 43, 72108 Rottenburg am Neckar, Germany",48.4750422,8.9708431
ChIJeSaF9XD8mUcRDm3he7lkuMA,0,Sportgaststätte Kiebingen,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Im Unterdorf 28, 72108 Rottenburg am Neckar, Germany",48.478249399999996,8.9754078
ChIJk0bQgJr7mUcR-CKFCw2h2KY,0,Sportheim Bühl Inh. Gerardo Carbonaro,restaurant,"['restaurant', 'pizza_restaurant', 'italian_restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Sengentalstraße 60, 72072 Tübingen, Germany",48.477912800000006,8.9999874
ChIJN7o495b7mUcRgQbaxkTIkXo,0,Schützenhaus Bühl Restaurant Taverne,greek_restaurant,"['greek_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Sengental 1, 72072 Tübingen, Germany",48.4742592,9.0046134
ChIJBctfifbwmUcRrXoViGlewME,0,Sportgaststätte Reinenberg La Corte,italian_restaurant,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Bahnhofstraße 69, 72127 Kusterdingen, Germany",48.475828,9.1179697
ChIJU3_pY4T7mUcREub8_JVTsJc,0,Gasthof 's Gräbele,restaurant,"['restaurant', 'inn', 'hotel', 'lodging', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Römerstraße 8, 72072 Tübingen, Germany",48.482222199999995,8.994444399999999
ChIJIbTkHI37mUcRoDRmzFClAN4,0,Dönerrizza,restaurant,"['restaurant', 'turkish_restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Eugen-Bolz-Straße 44, 72072 Tübingen, Germany",48.4830663,8.9952234
ChIJG3kcYNz7mUcR5ZdgCEXB3-I,0,ON Börek & Bakery (Turkish Bakery),bakery,"['bakery', 'turkish_restaurant', 'catering_service', 'food_delivery', 'food_store', 'event_venue', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",OPERATIONAL,,"Eugen-Bolz-Straße 19, 72072 Tübingen, Germany",48.483256499999996,8.9978118
ChIJ9e2hy3X7mUcRAJJ8PtNdcAQ,0,Eddy’s Imbiss,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Bahnhofstraße 28, 72072 Tübingen, Germany",48.4894295,9.008041100000002
ChIJhxRbsgv7mUcRMjO-1R7lUtk,0,Gasthaus Hirsch Kilchberg,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Closenweg 4, 72072 Tübingen, Germany",48.4892883,9.0167989
ChIJd8nlXKr7mUcRO6iJzDp3sUQ,0,Schützenhaus Weilheim,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Talstraße 2, 72072 Tübingen, Germany",48.4836257,9.0328602
ChIJZxx-Kln6mUcROzIKQaLPWq4,0,Restaurant Schloss Kressbach,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Kreßbach Hofgut 11, 72072 Tübingen, Germany",48.4814405,9.053992
ChIJEbY0PWfwmUcRX3ULHIUZ0S0,0,Mayer's Waldhorn,restaurant,"['restaurant', 'catering_service', 'hotel', 'food_delivery', 'lodging', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Neckar-Alb-Straße 47, 72127 Kusterdingen, Germany",48.485428999999996,9.1106436
ChIJ4VPJNj3xmUcR74Qh7Q0iz_k,0,Mayer's Sommergarten,bar,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",OPERATIONAL,,"Neckar-Alb-Straße 47, 72127 Kusterdingen, Germany",48.485428999999996,9.1106436
ChIJARhATH37mUcRyRmMLZdZkKw,0,Pizzeria -Sportlerstube Hirschau,italian_restaurant,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Schulstraße 28, 72070 Tübingen, Germany",48.498152499999996,8.992523199999999
ChIJnQwYNXf7mUcRQiKytCB8Vn0,0,EAT HAPPY,meal_takeaway,"['sushi_restaurant', 'japanese_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Alte Landstraße 45, 72072 Tübingen, Germany",48.496616499999995,9.029984899999999
ChIJ66taiuz6mUcRFSLyQ1zeZug,0,Sportgaststätte TV Derendingen,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Gartenstadt 1, 72072 Tübingen, Germany",48.4969252,9.0630058
ChIJJefnUwD7mUcRw8RE8WokBsc,0,Biergarten Sudhaus,bar,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Hechinger Str. 203, 72072 Tübingen, Germany",48.5000448,9.0654417
ChIJocMuqXPwmUcR_FQG4_XZKr8,0,Hotel Gasthof Löwen Wankheim,hotel,"['hotel', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Ob. Str. 15, 72127 Kusterdingen, Germany",48.497256900000004,9.1008237
ChIJTR3JWCjxmUcRbt_RBaruRfk,0,Ristorante Pizzeria Milano,italian_restaurant,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Ob. Str. 15, 72127 Kusterdingen, Germany",48.497256900000004,9.1008237
ChIJA_PuHnPwmUcRvwRYy8yGfdg,0,Hofladen Kemmler,bakery,"['bakery', 'breakfast_restaurant', 'food_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",OPERATIONAL,,"Hauptstraße 30, 72127 Kusterdingen, Germany",48.4989766,9.1014547
ChIJA_PuHnPwmUcRjsZYfTvJ-ZQ,0,Landgut Kemmler,farmstay,"['farmstay', 'coffee_shop', 'cafe', 'wholesaler', 'grocery_store', 'food_store', 'lodging', 'event_venue', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",OPERATIONAL,,"Hauptstraße 20, 72127 Tübingen, Germany",48.4991073,9.1012811
ChIJ408GZzjwmUcRiwbNgTXYfMc,0,Gasthof Kompf,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Mähringer Str. 34, 72127 Kusterdingen, Germany",48.4990497,9.1275281
ChIJY4I8Je38mUcR-0CAwesMdWk,0,Gasthof Hotel Rössle & Gerry's Steakhouse,inn,"['inn', 'steak_house', 'hotel', 'lodging', 'event_venue', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Bricciusstraße 25, 72108 Rottenburg am Neckar, Germany",48.5022222,8.9655556
ChIJR_Kkbuv8mUcRIxl8cm8Sjig,0,Besenwirtschaft Sieß,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Pfäffinger Str. 3, 72108 Rottenburg am Neckar, Germany",48.506493999999996,8.9656817
ChIJQS69Gk_7mUcRKNZFcYeFOnI,0,Ayla Pizza&Kebap,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Kingersheimer Str. 35, 72070 Tübingen, Germany",48.501466,8.9980194
ChIJNaEqSGT7mUcRu73mZS05U6g,0,Gasthof Goldener Löwe,italian_restaurant,"['italian_restaurant', 'pizza_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Kingersheimer Str. 18, 72070 Tübingen, Germany",48.5017256,8.998240299999999
ChIJ1ZN5p1X7mUcRZw17Vfp1M_Y,0,Da Michele,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Paul-Dietz-Straße 13, 72072 Tübingen, Germany",48.502296099999995,9.0538723
ChIJV8BMYOf6mUcRopufG6bi_uA,0,Gaststätte Hirsch Derendingen,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Jurastraße 27, 72072 Tübingen, Germany",48.503990099999996,9.050817499999999
ChIJD8qT8qX7mUcRNPwWmhNddgA,0,Memo Döner & Pizza Tübingen,turkish_restaurant,"['meal_delivery', 'turkish_restaurant', 'food_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Derendinger Str. 103, 72072 Tübingen, Germany",48.5064117,9.0513697
ChIJf67tt936mUcRgzFJHEdI4y0,0,Berivan Pizza & Kebap,restaurant,"['fast_food_restaurant', 'pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Heinlenstraße 8, 72072 Tübingen, Germany",48.50574650000001,9.051784699999999
ChIJF2Wg93H7mUcRfK_KN-0yTRI,0,Pan's Asian Kitchen,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Hechinger Str. 67, 72072 Tübingen, Germany",48.509597,9.059956399999999
ChIJqRyU3BL7mUcRutt7WumEOI0,0,"Take ,N' GO",vietnamese_restaurant,"['vietnamese_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Stuttgarter Str. 7, 72072 Tübingen, Germany",48.5096795,9.060653499999999
ChIJwynSXrr6mUcRJDnNNZkD1UU,0,Little India Restaurant,indian_restaurant,"['indian_restaurant', 'food_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Landkutschersweg 2/2, 72072 Tübingen, Germany",48.5101005,9.0798421
ChIJ7azpnTnwmUcRVWTjwZxS2cI,0,crepes creatives,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Ochsengäßle 5, 72127 Kusterdingen, Germany",48.5020686,9.1281444
ChIJefRj7Df7mUcRDoJ6nXNh-T4,0,Schwärzlocher Hof - Gaststätte,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Schwärzloch 1, 72070 Tübingen, Germany",48.5173746,9.023228
ChIJSUfhKCz7mUcRkvW4DdzA1Ls,0,Coyote Cafe,bar_and_grill,"['bar_and_grill', 'mexican_restaurant', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Schleifmühleweg 95, 72070 Tübingen, Germany",48.520277799999995,9.039444399999999
ChIJD0eG3Sb7mUcR69WsfL5ysa4,0,Kabine5,restaurant,"['wedding_venue', 'event_venue', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Freibad 3, 72072 Tübingen, Germany",48.5109299,9.041559999999999
ChIJayOhYw77mUcRFmVYqY50yOg,0,An An 2 - Vietnamese Cuisine & Sushi Bar,vietnamese_restaurant,"['vietnamese_restaurant', 'sushi_restaurant', 'japanese_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Europastraße 40, 72072 Tübingen, Germany",48.5110568,9.0427191
ChIJx8_YONT6mUcRm0S4iRVGdMI,0,Restaurant Mauganeschtle Tübingen,restaurant,"['food_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Burgsteige 18, 72070 Tübingen, Germany",48.519961699999996,9.0523572
ChIJC7HFCtT6mUcRob-ev5r2SjI,0,Historische Weinstube Forelle,restaurant,"['wine_bar', 'restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",OPERATIONAL,,"Kronenstraße 8, 72070 Tübingen, Germany",48.5200539,9.0544383
ChIJp-1HDbH7mUcRZ-0qgD-LR3w,0,Caro's Restaurant,restaurant,"['fine_dining_restaurant', 'vegetarian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Haaggasse 10, 72070 Tübingen, Germany",48.520507699999996,9.0522075
ChIJhfpzRzb7mUcROSM0C5xqSfA,0,Restaurant HILLS - Burgerclub & Steakhouse,steak_house,"['steak_house', 'vegan_restaurant', 'breakfast_restaurant', 'vegetarian_restaurant', 'brunch_restaurant', 'hamburger_restaurant', 'wine_bar', 'american_restaurant', 'restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",OPERATIONAL,,"Burgsteige 7, 72070 Tübingen, Germany",48.5198567,9.0527187
ChIJPd27DNT6mUcRsJIx2HarEOQ,0,Kaffeehaus Ranitzky,cafe,"['cafe', 'restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",OPERATIONAL,,"Am Markt, 72070 Tübingen, Germany",48.520168999999996,9.054003699999999
ChIJ71WmI9T6mUcRddh0j7VStjk,0,Traube,restaurant,"['restaurant', 'greek_restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Neckarhalde 14, 72070 Tübingen, Germany",48.5195705,9.052602
ChIJh7m47NX6mUcRgwbJLk1vDn0,0,Manufaktur,restaurant,"['restaurant', 'meal_takeaway', 'italian_restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Vor dem Haagtor 1/2, 72070 Tübingen, Germany",48.520327099999996,9.0495466
ChIJX4-gp9n6mUcR39N6fPlXA6I,0,Il Centro Café-Bistro & Catering & Partyservice,cafe,"['cafe', 'catering_service', 'food_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Konrad-Adenauer-Straße 13, 72072 Tübingen, Germany",48.5113936,9.0499859
ChIJZygGFuj7mUcR0FJdppJTL7Q,0,Mr.Kebab,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Poststraße 2-4, 72072 Tübingen, Germany",48.516768,9.059111
ChIJPVbqNtL6mUcRr08MEmuJIgs,0,El Chico,mexican_restaurant,"['mexican_restaurant', 'hamburger_restaurant', 'spanish_restaurant', 'american_restaurant', 'cafe', 'restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",OPERATIONAL,,"Gartenstraße 4, 72074 Tübingen, Germany",48.519351900000004,9.0585832
ChIJmxC1NAD7mUcR8QG5G9KY39c,0,Luca - Pizza Napoletana,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Karlstraße 2, 72072 Tübingen, Germany",48.517764,9.0580303
ChIJzYSKNNL6mUcR2Q5TjncJPlo,0,China Restaurant San Bao,chinese_restaurant,"['chinese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Neckargasse 22, 72070 Tübingen, Germany",48.5194781,9.057910099999999
ChIJ62MugdH6mUcR7IeaAY_mG24,0,Ludwigs,restaurant,"['restaurant', 'breakfast_restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",OPERATIONAL,,"Uhlandstraße 1, 72072 Tübingen, Germany",48.5180253,9.0577603
ChIJZxHDkQH7mUcRRJJIquhKWAs,0,Brothersorientfood Tübingen,meal_takeaway,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Gartenstraße 1, 72074 Tübingen, Germany",48.5195927,9.0583828
ChIJuZhzLaz7mUcR-RLZoGdZK-I,0,TÜ MEIN ESSEN,turkish_restaurant,"['turkish_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Poststraße 2-4, 72072 Tübingen, Germany",48.516794,9.0593729
ChIJizM6MAH7mUcR2jJcSvVhqD0,0,Ltt-lokal,mediterranean_restaurant,"['mediterranean_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Eberhardstraße 6, 72072 Tübingen, Germany",48.5150006,9.0635671
ChIJ5xBo29H6mUcRhd1Q5HIO8MA,0,Burgermeister Café Gino,hamburger_restaurant,"['hamburger_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Poststraße 2-4, 72072 Tübingen, Germany",48.5167165,9.0593363
ChIJ--n1SdL6mUcRpASGRErF91k,0,Hao's Box,asian_restaurant,"['asian_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Mühlstraße 2, 72074 Tübingen, Germany",48.5197539,9.0581944
ChIJhYDLOdL6mUcRL47TQ1nM7gU,0,Gasthausbrauerei Neckarmüller,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Gartenstraße 4, 72074 Tübingen, Germany",48.519357,9.058622999999999
ChIJfe6Lh9H6mUcRgmQtePU9rSw,0,Restaurant Istanbul Tübingen,turkish_restaurant,"['turkish_restaurant', 'fast_food_restaurant', 'pizza_restaurant', 'food_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Karlstraße 1, 72072 Tübingen, Germany",48.518449,9.0582403
ChIJKc8JAdH6mUcRaqU7PHUId9Q,0,Gaststätte Hauptbahnhof,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Europapl. 19, 72072 Tübingen, Germany",48.5159519,9.054864
ChIJCQ0dq437mUcRIhvpIGfxWiI,0,Aksaray Tübingen,turkish_restaurant,"['turkish_restaurant', 'fast_food_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Mühlstraße 10/1, 72074 Tübingen, Germany",48.5205625,9.0579208
ChIJI6CVktP6mUcRdoklZ-0caeA,0,Cafe Tangente Jour,cafe,"['cafe', 'restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",OPERATIONAL,,"Münzgasse 17, 72070 Tübingen, Germany",48.520143999999995,9.055482999999999
ChIJJYpsxbH7mUcRJ3qMsP8OmhY,0,"GenussArt | Bistro & Café | Frühstück - Salate, Bowls & mehr - Kaffee - Kuchen | vegetarisch & vegan",cafe,"['cafe', 'vegan_restaurant', 'vegetarian_restaurant', 'catering_service', 'food_delivery', 'food_store', 'event_venue', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",OPERATIONAL,,"Eisenbahnstraße 1, 72072 Tübingen, Germany",48.5162639,9.0631472
ChIJMTjKcn_7mUcRN2rN8A4_YZc,0,Gardens Tübingen,restaurant,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",OPERATIONAL,,"Gartenstraße 80, 72074 Tübingen, Germany",48.5188205,9.0712051
ChIJP2j5YRb7mUcRvlrJted0Q_c,0,Miko Döner,turkish_restaurant,"['turkish_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Reutlinger Str. 44, 72072 Tübingen, Germany",48.5142824,9.066264799999999
ChIJgbc7VAD7mUcRFK-2BDoQmI8,0,Emanuel Gastronomy,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Eisenbahnstraße 27, 72072 Tübingen, Germany",48.5155964,9.0681902
ChIJNzGjDMj6mUcRtAM9feNOR_o,0,Bien Asien,vietnamese_restaurant,"['vietnamese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Eugenstraße 74, 72072 Tübingen, Germany",48.5126394,9.0699349
ChIJ1YL7FMj6mUcRusMCXLdm5JI,0,Fischfeinkost Lauriolas,restaurant,"['sushi_restaurant', 'fast_food_restaurant', 'japanese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Eugenstraße 74, 72072 Tübingen, Germany",48.512650099999995,9.069626500000002
ChIJRZ6stsn6mUcR9Xazz9KPi4Y,0,Kaplan Döner Kebap House,restaurant,"['fast_food_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Eisenbahnstraße 32, 72072 Tübingen, Germany",48.514668,9.069754
ChIJa8lCtLP6mUcRDmCYosD7Ozk,0,JAPENGO,restaurant,"['restaurant', 'wedding_venue', 'event_venue', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Schaffhausenstraße 113, 72072 Tübingen, Germany",48.518418399999995,9.0817345
ChIJE5A7XwD7mUcRo1kHbllmqWs,0,Venezia,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Aixer Str. 23, 72072 Tübingen, Germany",48.5111614,9.0756119
ChIJz36Zt7r7mUcRFRTWt7AqvHM,0,An An,vietnamese_restaurant,"['vietnamese_restaurant', 'sushi_restaurant', 'japanese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Aixer Str. 46, 72072 Tübingen, Germany",48.5108348,9.0758493
ChIJ688m6Q77mUcRgGyaJljddKs,0,Grill California,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Schaffhausenstraße 109, 72072 Tübingen, Germany",48.517938199999996,9.0801787
ChIJS2PzG4n7mUcRkLDEHydEi_0,0,Abhi's Lieferservice,restaurant,"['restaurant', 'meal_delivery', 'food_delivery', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Schaffhausenstraße 109, 72072 Tübingen, Germany",48.51790020000001,9.080184899999999
ChIJcxCnJsHxmUcRytI8wyoNivk,0,Kreis Pizza & Kebap Haus Kusterdingen,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"In d. Braike 3, 72127 Kusterdingen, Germany",48.516594999999995,9.1216417
ChIJFT2wv8DvmUcRCZn_Fe_ieMA,0,Etna Ristorante,indian_restaurant,"['indian_restaurant', 'meal_delivery', 'food_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Tübinger Str. 8, 72127 Kusterdingen, Germany",48.5200239,9.1208413
ChIJw_pHyuHvmUcRk7YxCvcKsuY,0,Im Höfle,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Tübinger Str. 14, 72127 Kusterdingen, Germany",48.5197012,9.120474399999999
ChIJqyQigITvmUcRH53hnYXytbw,0,Taj Tandoori,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Tübinger Str. 8, 72127 Kusterdingen, Germany",48.5200044,9.1208522
ChIJ__8LtM78mUcRcAT-4qM_S-w,0,Pfäffinger Pizza & Kebap Haus,turkish_restaurant,"['turkish_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Wiesweg 26, 72119 Ammerbuch, Germany",48.52465780000001,8.966921
ChIJYaIpZrT8mUcR_skNcYIxOvE,0,Hotel LAMM - Restaurant & Spezialitäten-Brennerei Volker Theurer,hotel,"['hotel', 'inn', 'lodging', 'liquor_store', 'restaurant', 'point_of_interest', 'farm', 'store', 'food', 'establishment']",OPERATIONAL,,"Jesinger Hauptstraße 55-57, 72070 Tübingen, Germany",48.526551999999995,8.979183599999999
ChIJSzCy1M38mUcRVWSmSvdyhrM,0,Pizzeria da Roberto,italian_restaurant,"['italian_restaurant', 'pizza_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Wiesweg 1, 72070 Tübingen, Germany",48.523078700000006,8.974833
ChIJJwv_GjX7mUcRBqUKy2UwLVo,0,Hotel Restaurant Kreuzberg,restaurant,"['restaurant', 'hotel', 'lodging', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Vor dem Kreuzberg 23, 72070 Tübingen, Germany",48.5244765,9.025634799999999
ChIJe9Db17D7mUcRlW40zvrs5Jc,0,Tetova Bar pavillon,restaurant,"['restaurant', 'night_club', 'cafe', 'food', 'bar', 'point_of_interest', 'establishment']",OPERATIONAL,,"Rheinlandstraße 32, 72070 Tübingen, Germany",48.523730300000004,9.0388377
ChIJP_9lmxz7mUcRelv5YnPMnH8,0,Domino's Pizza Tübingen Nord,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Herrenberger Str. 68, 72070 Tübingen, Germany",48.5241406,9.0423714
ChIJjX6b37j7mUcR76qIt43y1mY,0,EAT HAPPY,meal_takeaway,"['sushi_restaurant', 'meal_takeaway', 'japanese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Schleifmühleweg 36, 72070 Tübingen, Germany",48.521057,9.043997
ChIJsdMa-Mv5mUcRXIWM1xoh7OU,0,PizzA.K Tübingen,meal_delivery,"['fast_food_restaurant', 'pizza_restaurant', 'meal_delivery', 'food_delivery', 'food_store', 'italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",OPERATIONAL,,"Rheinlandstraße 32, 72070 Tübingen, Germany",48.523730300000004,9.0388377
